COMMODITY,UNIT_CODE,COUNTRY,QTY,VALUE
NIGER SEEDS,KGS,U S A,10752150,13.487087
NIGER SEEDS,KGS,ARGENTINA,29000,0.046162
NIGER SEEDS,KGS,BRAZIL,872000,0.969276
NIGER SEEDS,KGS,MEXICO,334000,0.380831
NIGER SEEDS,KGS,INDONESIA,38000,0.04088
NIGER SEEDS,KGS,IRAN,153000,0.184528
NIGER SEEDS,KGS,JAPAN,19000,0.020906
NIGER SEEDS,KGS,NEW ZEALAND,1075,0.001781
NIGER SEEDS,KGS,BAHARAIN IS,4000,0.005412
NIGER SEEDS,KGS,JORDAN,10000,0.010105
NIGER SEEDS,KGS,KUWAIT,9000,0.01305
NIGER SEEDS,KGS,LEBANON,38000,0.042119
NIGER SEEDS,KGS,SAUDI ARAB,1000,0.000378
NIGER SEEDS,KGS,TAIWAN,24000,0.026307
NIGER SEEDS,KGS,ISRAEL,21000,0.027363
NIGER SEEDS,KGS,BELGIUM,525080,0.681319
NIGER SEEDS,KGS,FRANCE,38000,0.052655
NIGER SEEDS,KGS,GERMANY,95000,0.123797
NIGER SEEDS,KGS,GREECE,33000,0.037651
NIGER SEEDS,KGS,ITALY,190120,0.214656
NIGER SEEDS,KGS,NETHERLAND,20240,0.019208
NIGER SEEDS,KGS,PORTUGAL,39000,0.053692
NIGER SEEDS,KGS,SPAIN,32000,0.037188
NIGER SEEDS,KGS,U K,290,0.000941
NIGER SEEDS,KGS,HUNGARY,36000,0.034454
NIGER SEEDS,KGS,LATVIA,9000,0.02923
NIGER SEEDS,KGS,POLAND,37000,0.045116
NIGER SEEDS,KGS,UKRAINE,9500,0.029185
NIGER SEEDS,KGS,MALTA,40000,0.052782
GROUNDNUT,TON,KENYA,95,0.123944
GROUNDNUT,TON,TANZANIA REP,0,0.000187
GROUNDNUT,TON,MAURITIUS,427,0.494381
GROUNDNUT,TON,DJIBOUTI,19,0.01873
GROUNDNUT,TON,ETHIOPIA,150,0.198406
GROUNDNUT,TON,MOZAMBIQUE,72,0.079033
GROUNDNUT,TON,NIGERIA,0,0.00064
GROUNDNUT,TON,SEYCHELLES,10,0.019325
GROUNDNUT,TON,ALGERIA,17384,19.344428
GROUNDNUT,TON,EGYPT A RP,220,0.271735
GROUNDNUT,TON,SOUTH AFRICA,16432,17.694038
GROUNDNUT,TON,TUNISIA,38,0.042715
GROUNDNUT,TON,CANADA,24,0.025817
GROUNDNUT,TON,U S A,98,0.107706
GROUNDNUT,TON,COLOMBIA,40,0.044323
GROUNDNUT,TON,TRINIDAD,19,0.020717
GROUNDNUT,TON,COSTA RICA,23,0.025378
GROUNDNUT,TON,MEXICO,7367,8.001805
GROUNDNUT,TON,AFGHANISTAN,1158,0.945421
GROUNDNUT,TON,BANGLADESH PR,718,0.85195
GROUNDNUT,TON,BRUNEI,641,0.797386
GROUNDNUT,TON,CAMBODIA,519,0.555162
GROUNDNUT,TON,CHINA P RP,22629,23.093151
GROUNDNUT,TON,HONG KONG,14652,18.587618
GROUNDNUT,TON,INDONESIA,186203,215.643738
GROUNDNUT,TON,IRAN,8270,8.166825
GROUNDNUT,TON,JAPAN,260,0.395052
GROUNDNUT,TON,LAO PD RP,78,0.065564
GROUNDNUT,TON,MALAYSIA,62963,75.206018
GROUNDNUT,TON,MYANMAR,2724,2.870315
GROUNDNUT,TON,NEPAL,3838,3.859681
GROUNDNUT,TON,NEW ZEALAND,55,0.074525
GROUNDNUT,TON,PAKISTAN IR,35655,29.739121
GROUNDNUT,TON,PHILIPPINES,50834,60.948354
GROUNDNUT,TON,SINGAPORE,7480,8.871114
GROUNDNUT,TON,SRI LANKA DSR,3115,3.760568
GROUNDNUT,TON,THAILAND,44125,52.179945
GROUNDNUT,TON,VIETNAM SOC REP,159625,171.318364
GROUNDNUT,TON,BAHARAIN IS,231,0.279215
GROUNDNUT,TON,IRAQ,2897,2.895685
GROUNDNUT,TON,JORDAN,240,0.262054
GROUNDNUT,TON,KUWAIT,423,0.514683
GROUNDNUT,TON,LEBANON,417,0.462054
GROUNDNUT,TON,OMAN,142,0.178793
GROUNDNUT,TON,QATAR,259,0.274936
GROUNDNUT,TON,SAUDI ARAB,2471,2.834223
GROUNDNUT,TON,SYRIA,584,0.653819
GROUNDNUT,TON,U ARAB EMTS,7272,7.746532
GROUNDNUT,TON,YEMEN REPUBLC,1474,1.512252
GROUNDNUT,TON,TAIWAN,5668,6.344432
GROUNDNUT,TON,ISRAEL,1012,1.116479
GROUNDNUT,TON,MALDIVES,0,0.000372
GROUNDNUT,TON,BELGIUM,437,0.629124
GROUNDNUT,TON,GERMANY,1091,1.146389
GROUNDNUT,TON,GREECE,403,0.543011
GROUNDNUT,TON,IRELAND,195,0.23104
GROUNDNUT,TON,ITALY,39,0.048821
GROUNDNUT,TON,NETHERLAND,7483,10.092198
GROUNDNUT,TON,SPAIN,43,0.057066
GROUNDNUT,TON,U K,4490,5.144283
GROUNDNUT,TON,NORWAY,19,0.030416
GROUNDNUT,TON,ALBANIA,334,0.380901
GROUNDNUT,TON,ARMENIA,56,0.06561
GROUNDNUT,TON,AZERBAIJAN,57,0.063933
GROUNDNUT,TON,BOSNIA-HRZGOVIN,236,0.263047
GROUNDNUT,TON,BULGARIA,589,0.741139
GROUNDNUT,TON,BELARUS,307,0.322912
GROUNDNUT,TON,CROATIA,447,0.507663
GROUNDNUT,TON,ESTONIA,378,0.408313
GROUNDNUT,TON,GEORGIA,1494,1.671301
GROUNDNUT,TON,KAZAKHSTAN,386,0.37754
GROUNDNUT,TON,LATVIA,38,0.039975
GROUNDNUT,TON,LITHUANIA,255,0.319127
GROUNDNUT,TON,MACEDONIA,289,0.316933
GROUNDNUT,TON,MOLDOVA,103,0.109387
GROUNDNUT,TON,ROMANIA,38,0.048137
GROUNDNUT,TON,RUSSIA,21018,22.518466
GROUNDNUT,TON,SERBIA,1066,1.225919
GROUNDNUT,TON,MONTENEGRO,152,0.169669
GROUNDNUT,TON,TURKMENISTAN,117,0.1392
GROUNDNUT,TON,UKRAINE,11663,12.942422
GROUNDNUT,TON,TURKEY,993,1.042083
OTHER OIL SEEDS,TON,UNSPECIFIED,180,0.139797
OTHER OIL SEEDS,TON,KENYA,12,0.330991
OTHER OIL SEEDS,TON,TANZANIA REP,3,0.107594
OTHER OIL SEEDS,TON,UGANDA,6,0.120703
OTHER OIL SEEDS,TON,BENIN,0,0.000356
OTHER OIL SEEDS,TON,MADAGASCAR,911,0.447575
OTHER OIL SEEDS,TON,MAURITIUS,96,0.093204
OTHER OIL SEEDS,TON,SENEGAL,1,0.000582
OTHER OIL SEEDS,TON,TOGO,0,0.000071
OTHER OIL SEEDS,TON,ETHIOPIA,0,0.000099
OTHER OIL SEEDS,TON,MALAWI,0,0.000124
OTHER OIL SEEDS,TON,MOZAMBIQUE,0,0.00002
OTHER OIL SEEDS,TON,NIGERIA,1,0.000878
OTHER OIL SEEDS,TON,REUNION,2,0.002005
OTHER OIL SEEDS,TON,SOMALIA,16,0.021066
OTHER OIL SEEDS,TON,SWAZILAND,0,0.000059
OTHER OIL SEEDS,TON,ZAMBIA,1,0.000303
OTHER OIL SEEDS,TON,ALGERIA,56,0.041103
OTHER OIL SEEDS,TON,EGYPT A RP,3,0.007346
OTHER OIL SEEDS,TON,MOROCCO,72,0.038163
OTHER OIL SEEDS,TON,SOUTH AFRICA,15,0.028797
OTHER OIL SEEDS,TON,SUDAN,23,0.368115
OTHER OIL SEEDS,TON,CANADA,48991,29.782895
OTHER OIL SEEDS,TON,U S A,101785,63.293694
OTHER OIL SEEDS,TON,BRAZIL,8,0.017352
OTHER OIL SEEDS,TON,TRINIDAD,3,0.00366
OTHER OIL SEEDS,TON,CUBA,109,1.975168
OTHER OIL SEEDS,TON,NETHERLANDANTIL,0,0.000274
OTHER OIL SEEDS,TON,AFGHANISTAN,1,0.000267
OTHER OIL SEEDS,TON,AUSTRALIA,6,0.012575
OTHER OIL SEEDS,TON,BANGLADESH PR,179,0.105091
OTHER OIL SEEDS,TON,BRUNEI,11,0.015575
OTHER OIL SEEDS,TON,CHINA P RP,14,0.082303
OTHER OIL SEEDS,TON,FIJI IS,17,0.01653
OTHER OIL SEEDS,TON,HONG KONG,2,0.003969
OTHER OIL SEEDS,TON,INDONESIA,180,0.162254
OTHER OIL SEEDS,TON,JAPAN,108,0.069475
OTHER OIL SEEDS,TON,KOREA RP,12,0.099432
OTHER OIL SEEDS,TON,MALAYSIA,6,0.010059
OTHER OIL SEEDS,TON,MYANMAR,7,0.051397
OTHER OIL SEEDS,TON,NEPAL,866,0.45409
OTHER OIL SEEDS,TON,NEW ZEALAND,142,0.145771
OTHER OIL SEEDS,TON,PAKISTAN IR,17,0.046472
OTHER OIL SEEDS,TON,PHILIPPINES,1763,0.995524
OTHER OIL SEEDS,TON,SINGAPORE,2,0.004299
OTHER OIL SEEDS,TON,SRI LANKA DSR,470,0.23745
OTHER OIL SEEDS,TON,THAILAND,16,0.018143
OTHER OIL SEEDS,TON,VIETNAM SOC REP,200,0.339403
OTHER OIL SEEDS,TON,BAHARAIN IS,26,0.021242
OTHER OIL SEEDS,TON,IRAQ,34,0.030819
OTHER OIL SEEDS,TON,KUWAIT,143,0.093483
OTHER OIL SEEDS,TON,OMAN,0,0.000948
OTHER OIL SEEDS,TON,QATAR,71,0.050327
OTHER OIL SEEDS,TON,SAUDI ARAB,97,0.10807
OTHER OIL SEEDS,TON,U ARAB EMTS,595,0.401954
OTHER OIL SEEDS,TON,TAIWAN,743,0.369617
OTHER OIL SEEDS,TON,ISRAEL,2,0.001152
OTHER OIL SEEDS,TON,KOREA DP RP,968,0.69233
OTHER OIL SEEDS,TON,MALDIVES,1,0.00193
OTHER OIL SEEDS,TON,NEW CALEDONIA,0,0.000105
OTHER OIL SEEDS,TON,AUSTRIA,64,0.074243
OTHER OIL SEEDS,TON,BELGIUM,15498,9.866885
OTHER OIL SEEDS,TON,DENMARK,0,0.000067
OTHER OIL SEEDS,TON,FRANCE,5397,3.334619
OTHER OIL SEEDS,TON,GERMANY,4217,4.474207
OTHER OIL SEEDS,TON,GREECE,4,0.010698
OTHER OIL SEEDS,TON,ITALY,91,0.117813
OTHER OIL SEEDS,TON,NETHERLAND,1432,1.76718
OTHER OIL SEEDS,TON,PORTUGAL,1,0.001243
OTHER OIL SEEDS,TON,SPAIN,7898,4.865344
OTHER OIL SEEDS,TON,U K,356,0.331117
OTHER OIL SEEDS,TON,SWITZERLAND,402,0.365502
OTHER OIL SEEDS,TON,GEORGIA,2,0.003134
OTHER OIL SEEDS,TON,KAZAKHSTAN,0,0.000207
OTHER OIL SEEDS,TON,ROMANIA,8,0.011076
OTHER OIL SEEDS,TON,RUSSIA,1,0.001331
OTHER OIL SEEDS,TON,SLOVENIA,110,0.108752
OTHER OIL SEEDS,TON,TURKEY,8,0.005672
VEGETABLE OILS,TON,KENYA,7,0.01756
VEGETABLE OILS,TON,TANZANIA REP,19,0.041489
VEGETABLE OILS,TON,UGANDA,0,0.000764
VEGETABLE OILS,TON,BENIN,0,0.000582
VEGETABLE OILS,TON,CONGO P REP,16,0.020364
VEGETABLE OILS,TON,GABON,2,0.003264
VEGETABLE OILS,TON,COTE D' IVOIRE,0,0.002666
VEGETABLE OILS,TON,MAURITIUS,29,0.076672
VEGETABLE OILS,TON,TOGO,0,0.001605
VEGETABLE OILS,TON,CONGO D. REP.,1,0.002953
VEGETABLE OILS,TON,ANGOLA,34,0.042182
VEGETABLE OILS,TON,BOTSWANA,5,0.013034
VEGETABLE OILS,TON,COMOROS,0,0.000027
VEGETABLE OILS,TON,ETHIOPIA,367,0.447181
VEGETABLE OILS,TON,GAMBIA,0,0.000378
VEGETABLE OILS,TON,GHANA,3,0.011295
VEGETABLE OILS,TON,GUINEA,34,0.039937
VEGETABLE OILS,TON,LIBERIA,0,0.001168
VEGETABLE OILS,TON,MALAWI,0,0.000232
VEGETABLE OILS,TON,MOZAMBIQUE,1,0.003589
VEGETABLE OILS,TON,NIGERIA,5,0.011919
VEGETABLE OILS,TON,REUNION,9,0.021276
VEGETABLE OILS,TON,SEYCHELLES,39,0.045582
VEGETABLE OILS,TON,SIERRA LEONE,0,0.000043
VEGETABLE OILS,TON,ZAMBIA,9,0.029932
VEGETABLE OILS,TON,ALGERIA,1,0.002209
VEGETABLE OILS,TON,EGYPT A RP,1441,2.280509
VEGETABLE OILS,TON,MOROCCO,0,0.000138
VEGETABLE OILS,TON,SOUTH AFRICA,44,0.115481
VEGETABLE OILS,TON,SUDAN,0,0.001213
VEGETABLE OILS,TON,CANADA,321,0.859276
VEGETABLE OILS,TON,U S A,1525,4.561304
VEGETABLE OILS,TON,BRAZIL,378,1.231186
VEGETABLE OILS,TON,CHILE,27,0.118437
VEGETABLE OILS,TON,ECUADOR,20,0.075175
VEGETABLE OILS,TON,GUYANA,0,0.000221
VEGETABLE OILS,TON,ST LUCIA,0,0.000286
VEGETABLE OILS,TON,TRINIDAD,3,0.007741
VEGETABLE OILS,TON,HONDURAS,1,0.003173
VEGETABLE OILS,TON,GUADELOUPE,0,0.000202
VEGETABLE OILS,TON,MARTINIQUE,0,0.000107
VEGETABLE OILS,TON,MEXICO,96,0.196295
VEGETABLE OILS,TON,NETHERLANDANTIL,0,0.000973
VEGETABLE OILS,TON,PANAMA REPUBLIC,0,0.000855
VEGETABLE OILS,TON,SURINAME,1,0.001208
VEGETABLE OILS,TON,AUSTRALIA,504,1.175601
VEGETABLE OILS,TON,BANGLADESH PR,142,0.244491
VEGETABLE OILS,TON,BHUTAN,450,0.553969
VEGETABLE OILS,TON,BRUNEI,6,0.022503
VEGETABLE OILS,TON,CHINA P RP,14440,22.964452
VEGETABLE OILS,TON,FIJI IS,1,0.004494
VEGETABLE OILS,TON,HONG KONG,60,0.146318
VEGETABLE OILS,TON,INDONESIA,8525,12.273339
VEGETABLE OILS,TON,IRAN,735,1.184119
VEGETABLE OILS,TON,JAPAN,2572,10.880535
VEGETABLE OILS,TON,KOREA RP,22,0.061957
VEGETABLE OILS,TON,MALAYSIA,9816,14.43568
VEGETABLE OILS,TON,MYANMAR,185,0.368232
VEGETABLE OILS,TON,NEPAL,918,1.396394
VEGETABLE OILS,TON,NEW ZEALAND,67,0.191661
VEGETABLE OILS,TON,PAKISTAN IR,319,0.631215
VEGETABLE OILS,TON,PAPUA N GNA,0,0.000509
VEGETABLE OILS,TON,PHILIPPINES,19,0.046226
VEGETABLE OILS,TON,SINGAPORE,1317,2.783729
VEGETABLE OILS,TON,SRI LANKA DSR,4289,6.771376
VEGETABLE OILS,TON,THAILAND,47,0.074854
VEGETABLE OILS,TON,VIETNAM SOC REP,370,0.657057
VEGETABLE OILS,TON,BAHARAIN IS,195,0.519873
VEGETABLE OILS,TON,IRAQ,21,0.051193
VEGETABLE OILS,TON,JORDAN,10,0.025403
VEGETABLE OILS,TON,KUWAIT,480,1.107819
VEGETABLE OILS,TON,LEBANON,2,0.00307
VEGETABLE OILS,TON,OMAN,411,1.048207
VEGETABLE OILS,TON,QATAR,398,1.149584
VEGETABLE OILS,TON,SAUDI ARAB,758,1.835535
VEGETABLE OILS,TON,U ARAB EMTS,3086,6.964839
VEGETABLE OILS,TON,YEMEN REPUBLC,28,0.07122
VEGETABLE OILS,TON,TAIWAN,1566,2.566266
VEGETABLE OILS,TON,ISRAEL,0,0.000496
VEGETABLE OILS,TON,KOREA DP RP,2,0.008557
VEGETABLE OILS,TON,MACAO,1,0.00246
VEGETABLE OILS,TON,MALDIVES,3,0.018559
VEGETABLE OILS,TON,BELGIUM,906,3.532446
VEGETABLE OILS,TON,DENMARK,0,0.000361
VEGETABLE OILS,TON,FINLAND,1,0.001299
VEGETABLE OILS,TON,FRANCE,50,0.393543
VEGETABLE OILS,TON,GERMANY,148,0.674718
VEGETABLE OILS,TON,GREECE,5,0.021327
VEGETABLE OILS,TON,IRELAND,94,0.377832
VEGETABLE OILS,TON,ITALY,468,1.575809
VEGETABLE OILS,TON,NETHERLAND,137,0.24554
VEGETABLE OILS,TON,SPAIN,32,0.117066
VEGETABLE OILS,TON,SWEDEN,2,0.004214
VEGETABLE OILS,TON,U K,1012,3.34177
VEGETABLE OILS,TON,NORWAY,1,0.004533
VEGETABLE OILS,TON,SWITZERLAND,9,0.027659
VEGETABLE OILS,TON,BULGARIA,106,0.177171
VEGETABLE OILS,TON,BELARUS,0,0.000367
VEGETABLE OILS,TON,CZECH REPUBLIC,3,0.007623
VEGETABLE OILS,TON,ESTONIA,1,0.003289
VEGETABLE OILS,TON,GEORGIA,21,0.031403
VEGETABLE OILS,TON,HUNGARY,1,0.003791
VEGETABLE OILS,TON,KAZAKHSTAN,0,0.001195
VEGETABLE OILS,TON,LATVIA,0,0.000231
VEGETABLE OILS,TON,LITHUANIA,3,0.011382
VEGETABLE OILS,TON,MOLDOVA,0,0.000019
VEGETABLE OILS,TON,POLAND,7,0.019371
VEGETABLE OILS,TON,RUSSIA,1560,3.730875
VEGETABLE OILS,TON,SLOVAK REP,0,0.002743
VEGETABLE OILS,TON,SLOVENIA,1,0.001774
VEGETABLE OILS,TON,UKRAINE,29,0.128056
VEGETABLE OILS,TON,CYPRUS,3,0.011519
VEGETABLE OILS,TON,TURKEY,122,0.17312
OIL MEALS,TON,KENYA,21878,9.531477
OIL MEALS,TON,TANZANIA REP,4021,1.735732
OIL MEALS,TON,UGANDA,0,0.000209
OIL MEALS,TON,GABON,0,0.000005
OIL MEALS,TON,MADAGASCAR,4846,1.92777
OIL MEALS,TON,MAURITIUS,90,0.087819
OIL MEALS,TON,ANGOLA,522,0.207852
OIL MEALS,TON,GHANA,7,0.005306
OIL MEALS,TON,NIGERIA,0,0.000313
OIL MEALS,TON,REUNION,3331,1.941806
OIL MEALS,TON,SEYCHELLES,445,0.207405
OIL MEALS,TON,SOMALIA,1,0.001317
OIL MEALS,TON,ZAMBIA,291,0.224131
OIL MEALS,TON,EGYPT A RP,139,0.103698
OIL MEALS,TON,SOUTH AFRICA,6225,1.871143
OIL MEALS,TON,SUDAN,1638,0.911615
OIL MEALS,TON,CANADA,6279,4.096237
OIL MEALS,TON,U S A,50778,36.214635
OIL MEALS,TON,BRAZIL,60,0.035531
OIL MEALS,TON,PERU,139,0.063131
OIL MEALS,TON,JAMAICA,10,0.009463
OIL MEALS,TON,MEXICO,276,0.121406
OIL MEALS,TON,SURINAME,4,0.001886
OIL MEALS,TON,AUSTRALIA,462,0.335011
OIL MEALS,TON,BANGLADESH PR,1443065,146.970869
OIL MEALS,TON,BHUTAN,1033,0.063476
OIL MEALS,TON,BRUNEI,713,0.312033
OIL MEALS,TON,CAMBODIA,7993,1.639584
OIL MEALS,TON,CHINA P RP,35567,17.128225
OIL MEALS,TON,FIJI IS,7,0.003722
OIL MEALS,TON,HONG KONG,25,0.010151
OIL MEALS,TON,INDONESIA,30819,12.819283
OIL MEALS,TON,IRAN,511,0.323969
OIL MEALS,TON,JAPAN,217353,84.627757
OIL MEALS,TON,KOREA RP,588374,90.981786
OIL MEALS,TON,MALAYSIA,18884,7.450812
OIL MEALS,TON,MYANMAR,75897,29.133547
OIL MEALS,TON,NEPAL,186688,73.784506
OIL MEALS,TON,NEW ZEALAND,789,0.439475
OIL MEALS,TON,PAKISTAN IR,3121,1.350485
OIL MEALS,TON,PHILIPPINES,2996,1.14834
OIL MEALS,TON,SINGAPORE,8322,3.279691
OIL MEALS,TON,SRI LANKA DSR,51988,21.100666
OIL MEALS,TON,THAILAND,55551,17.919199
OIL MEALS,TON,VIETNAM SOC REP,318027,66.529217
OIL MEALS,TON,BAHARAIN IS,32,0.020343
OIL MEALS,TON,JORDAN,75,0.046706
OIL MEALS,TON,KUWAIT,32428,12.536704
OIL MEALS,TON,OMAN,32838,11.390642
OIL MEALS,TON,QATAR,375,0.138638
OIL MEALS,TON,SAUDI ARAB,374,0.192556
OIL MEALS,TON,U ARAB EMTS,7275,2.57351
OIL MEALS,TON,TAIWAN,130675,16.561004
OIL MEALS,TON,ISRAEL,154,0.091129
OIL MEALS,TON,KOREA DP RP,4396,0.334067
OIL MEALS,TON,MALDIVES,3,0.001407
OIL MEALS,TON,NEW CALEDONIA,1964,0.980816
OIL MEALS,TON,AUSTRIA,1,0.000884
OIL MEALS,TON,BELGIUM,21836,7.990549
OIL MEALS,TON,DENMARK,226,0.120254
OIL MEALS,TON,FINLAND,460,0.325482
OIL MEALS,TON,FRANCE,182757,69.445811
OIL MEALS,TON,GERMANY,55329,23.87647
OIL MEALS,TON,GREECE,588,0.366
OIL MEALS,TON,ITALY,3167,0.731023
OIL MEALS,TON,NETHERLAND,2780,1.510678
OIL MEALS,TON,PORTUGAL,4,0.003326
OIL MEALS,TON,SPAIN,123,0.142813
OIL MEALS,TON,SWEDEN,4861,3.37491
OIL MEALS,TON,U K,9569,5.358134
OIL MEALS,TON,NORWAY,110,0.06607
OIL MEALS,TON,SWITZERLAND,3792,3.07252
OIL MEALS,TON,BULGARIA,529,0.43701
OIL MEALS,TON,CZECH REPUBLIC,0,0.000007
OIL MEALS,TON,LATVIA,10,0.045976
OIL MEALS,TON,POLAND,37,0.021061
OIL MEALS,TON,ROMANIA,38,0.024967
OIL MEALS,TON,RUSSIA,423,0.558451
OIL MEALS,TON,SLOVAK REP,24,0.038823
OIL MEALS,TON,SLOVENIA,10,0.004382
OIL MEALS,TON,TURKEY,879,0.400511
GUERGAM MEAL,TON,KENYA,19,0.045186
GUERGAM MEAL,TON,TANZANIA REP,0,0.001033
GUERGAM MEAL,TON,MADAGASCAR,0,0.000032
GUERGAM MEAL,TON,MAURITANIA,45,0.050345
GUERGAM MEAL,TON,MAURITIUS,23,0.017378
GUERGAM MEAL,TON,SENEGAL,73,0.082948
GUERGAM MEAL,TON,BURUNDI,0,0.000186
GUERGAM MEAL,TON,ETHIOPIA,6,0.026005
GUERGAM MEAL,TON,GHANA,75,0.083633
GUERGAM MEAL,TON,GUINEA,3,0.010956
GUERGAM MEAL,TON,MALI,2,0.003376
GUERGAM MEAL,TON,NIGERIA,153,0.187847
GUERGAM MEAL,TON,SWAZILAND,40,0.039349
GUERGAM MEAL,TON,ZAMBIA,0,0.000005
GUERGAM MEAL,TON,ALGERIA,102,0.123148
GUERGAM MEAL,TON,EGYPT A RP,538,0.681717
GUERGAM MEAL,TON,MOROCCO,45,0.05386
GUERGAM MEAL,TON,SOUTH AFRICA,1780,1.606548
GUERGAM MEAL,TON,SUDAN,67,0.071795
GUERGAM MEAL,TON,TUNISIA,15,0.021524
GUERGAM MEAL,TON,ZIMBABWE,20,0.022927
GUERGAM MEAL,TON,CANADA,9097,12.356058
GUERGAM MEAL,TON,U S A,179943,238.354253
GUERGAM MEAL,TON,ARGENTINA,4145,5.902485
GUERGAM MEAL,TON,BRAZIL,3121,4.747502
GUERGAM MEAL,TON,CHILE,891,1.142801
GUERGAM MEAL,TON,COLOMBIA,202,0.250415
GUERGAM MEAL,TON,ECUADOR,26,0.037042
GUERGAM MEAL,TON,PERU,55,0.06618
GUERGAM MEAL,TON,URUGUAY,25,0.027582
GUERGAM MEAL,TON,VENEZUELA,34,0.044559
GUERGAM MEAL,TON,BARBADOS,1,0.008886
GUERGAM MEAL,TON,JAMAICA,10,0.015281
GUERGAM MEAL,TON,TRINIDAD,2,0.003045
GUERGAM MEAL,TON,COSTA RICA,25,0.031598
GUERGAM MEAL,TON,GUATEMALA,117,0.167108
GUERGAM MEAL,TON,DOMINIC REP,43,0.057497
GUERGAM MEAL,TON,MEXICO,1607,1.961977
GUERGAM MEAL,TON,PANAMA REPUBLIC,30,0.041751
GUERGAM MEAL,TON,AFGHANISTAN,20,0.0238
GUERGAM MEAL,TON,AUSTRALIA,2716,3.646131
GUERGAM MEAL,TON,BANGLADESH PR,17,0.044327
GUERGAM MEAL,TON,CHINA P RP,30025,31.248914
GUERGAM MEAL,TON,FIJI IS,3,0.004678
GUERGAM MEAL,TON,HONG KONG,10,0.013322
GUERGAM MEAL,TON,INDONESIA,2366,2.306997
GUERGAM MEAL,TON,IRAN,1263,1.613484
GUERGAM MEAL,TON,JAPAN,3855,5.721764
GUERGAM MEAL,TON,KOREA RP,1056,1.37492
GUERGAM MEAL,TON,MALAYSIA,998,1.268226
GUERGAM MEAL,TON,MYANMAR,2,0.00218
GUERGAM MEAL,TON,MONGOLIA,78,0.098671
GUERGAM MEAL,TON,NEPAL,90,0.07952
GUERGAM MEAL,TON,NEW ZEALAND,112,0.188673
GUERGAM MEAL,TON,PAKISTAN IR,420,0.324279
GUERGAM MEAL,TON,PHILIPPINES,411,0.585604
GUERGAM MEAL,TON,SINGAPORE,10,0.015338
GUERGAM MEAL,TON,SRI LANKA DSR,648,0.881588
GUERGAM MEAL,TON,THAILAND,2026,1.978231
GUERGAM MEAL,TON,VIETNAM SOC REP,273,0.358618
GUERGAM MEAL,TON,BAHARAIN IS,0,0.005027
GUERGAM MEAL,TON,IRAQ,346,0.443307
GUERGAM MEAL,TON,JORDAN,15,0.024372
GUERGAM MEAL,TON,KUWAIT,26,0.037152
GUERGAM MEAL,TON,LEBANON,39,0.048161
GUERGAM MEAL,TON,OMAN,3159,3.000621
GUERGAM MEAL,TON,SAUDI ARAB,717,0.855286
GUERGAM MEAL,TON,SYRIA,191,0.26481
GUERGAM MEAL,TON,U ARAB EMTS,3174,4.198524
GUERGAM MEAL,TON,YEMEN REPUBLC,91,0.105902
GUERGAM MEAL,TON,TAIWAN,596,0.478181
GUERGAM MEAL,TON,ISRAEL,321,0.410893
GUERGAM MEAL,TON,KOREA DP RP,72,0.134922
GUERGAM MEAL,TON,AUSTRIA,17,0.01971
GUERGAM MEAL,TON,BELGIUM,2216,2.140656
GUERGAM MEAL,TON,DENMARK,8441,5.053805
GUERGAM MEAL,TON,FRANCE,1087,1.504124
GUERGAM MEAL,TON,GERMANY,21376,24.253105
GUERGAM MEAL,TON,GREECE,5342,2.638873
GUERGAM MEAL,TON,IRELAND,72,0.076572
GUERGAM MEAL,TON,ITALY,8882,7.663885
GUERGAM MEAL,TON,NETHERLAND,8625,7.032013
GUERGAM MEAL,TON,PORTUGAL,233,0.295122
GUERGAM MEAL,TON,SPAIN,4034,2.677854
GUERGAM MEAL,TON,SWEDEN,34,0.07286
GUERGAM MEAL,TON,U K,17184,15.662775
GUERGAM MEAL,TON,NORWAY,59639,33.271089
GUERGAM MEAL,TON,SWITZERLAND,1300,1.371522
GUERGAM MEAL,TON,BULGARIA,36,0.039378
GUERGAM MEAL,TON,BELARUS,20,0.023875
GUERGAM MEAL,TON,CROATIA,41,0.047917
GUERGAM MEAL,TON,CZECH REPUBLIC,42,0.045797
GUERGAM MEAL,TON,GEORGIA,307,0.364851
GUERGAM MEAL,TON,HUNGARY,40,0.038602
GUERGAM MEAL,TON,KAZAKHSTAN,61,0.099473
GUERGAM MEAL,TON,LATVIA,215,0.129054
GUERGAM MEAL,TON,LITHUANIA,214,0.140892
GUERGAM MEAL,TON,POLAND,1903,1.509572
GUERGAM MEAL,TON,ROMANIA,20,0.02202
GUERGAM MEAL,TON,RUSSIA,21333,27.928706
GUERGAM MEAL,TON,SLOVAK REP,18,0.018672
GUERGAM MEAL,TON,SLOVENIA,158,0.166882
GUERGAM MEAL,TON,UKRAINE,335,0.394905
GUERGAM MEAL,TON,CYPRUS,420,0.211675
GUERGAM MEAL,TON,MALTA,0,0.001109
GUERGAM MEAL,TON,TURKEY,2112,2.046078
CASTOR OIL,KGS,KENYA,109400,0.141536
CASTOR OIL,KGS,TANZANIA REP,69206,0.094166
CASTOR OIL,KGS,BENIN,1000,0.001723
CASTOR OIL,KGS,COTE D' IVOIRE,5460,0.008343
CASTOR OIL,KGS,MAURITIUS,1836,0.005297
CASTOR OIL,KGS,SENEGAL,200,0.000292
