COMMODITY,UNIT_CODE,COUNTRY,QTY,VALUE
TEA,KGS,AFGHANISTAN,996994,2.88
TEA,KGS,ALBANIA,250065,0.82
TEA,KGS,ALGERIA,109640,0.21
TEA,KGS,ANDORRA,32692,0.15
TEA,KGS,ANGOLA,11361,0.07
TEA,KGS,ARGENTINA,11,0
TEA,KGS,ARMENIA,2311,0
TEA,KGS,AUSTRALIA,3107210,17.25
TEA,KGS,AUSTRIA,1164,0.01
TEA,KGS,AZERBAIJAN,367209,1.24
TEA,KGS,BAHARAIN IS,430000,1.83
TEA,KGS,BANGLADESH PR,327957,0.75
TEA,KGS,BARBADOS,125,0
TEA,KGS,BELARUS,26175,0.11
TEA,KGS,BELGIUM,1066109,3.47
TEA,KGS,BENIN,36476,0.22
TEA,KGS,BHUTAN,171879,0.7
TEA,KGS,BOTSWANA,1024,0.01
TEA,KGS,BRAZIL,2301,0.03
TEA,KGS,BRUNEI,1081,0
TEA,KGS,BULGARIA,1178,0.02
TEA,KGS,BURKINA FASO,671370,3.75
TEA,KGS,CAMBODIA,611,0
TEA,KGS,CAMEROON,16458,0.14
TEA,KGS,CANADA,2643098,12.54
TEA,KGS,CAYMAN IS,151,0
TEA,KGS,CHAD,60,0
TEA,KGS,CHILE,24520,0.06
TEA,KGS,CHINA P RP,9231688,23.93
TEA,KGS,COLOMBIA,86927,0.14
TEA,KGS,CONGO D. REP.,80817,0.13
TEA,KGS,CONGO P REP,49908,0.19
TEA,KGS,COSTA RICA,4150,0.03
TEA,KGS,COTE D' IVOIRE,236212,1.14
TEA,KGS,CROATIA,9165,0.02
TEA,KGS,CYPRUS,2412,0.01
TEA,KGS,CZECH REPUBLIC,10141,0.19
TEA,KGS,DENMARK,47110,0.51
TEA,KGS,DOMINIC REP,210,0
TEA,KGS,ECUADOR,1000,0
TEA,KGS,EGYPT A RP,13283924,26.61
TEA,KGS,ESTONIA,80645,0.24
TEA,KGS,ETHIOPIA,2,0
TEA,KGS,FIJI IS,6715,0.03
TEA,KGS,FINLAND,968867,2.89
TEA,KGS,FRANCE,235795,2.1
TEA,KGS,GABON,202,0
TEA,KGS,GAMBIA,326881,1.31
TEA,KGS,GEORGIA,561244,1.52
TEA,KGS,GERMANY,11702801,42.93
TEA,KGS,GHANA,512137,3.03
TEA,KGS,GREECE,25492,0.05
TEA,KGS,GUADELOUPE,60,0
TEA,KGS,GUATEMALA,20,0
TEA,KGS,GUINEA,119277,0.53
TEA,KGS,GUINEA BISSAU,25,0
TEA,KGS,GUYANA,3872,0.01
TEA,KGS,HAITI,115,0
TEA,KGS,HONG KONG,220609,0.94
TEA,KGS,HUNGARY,122,0
TEA,KGS,INDONESIA,1038608,1.7
TEA,KGS,IRAN,32810837,126.36
TEA,KGS,IRAQ,2671595,5.2
TEA,KGS,IRELAND,1956259,13.96
TEA,KGS,ISRAEL,75527,0.26
TEA,KGS,ITALY,1417405,11.21
TEA,KGS,JAMAICA,50,0
TEA,KGS,JAPAN,3775672,24.21
TEA,KGS,JORDAN,123135,0.47
TEA,KGS,KAZAKHSTAN,10097608,27.4
TEA,KGS,KENYA,1219847,2.28
TEA,KGS,KOREA DP RP,1700,0.07
TEA,KGS,KOREA RP,92515,1.25
TEA,KGS,KUWAIT,1135466,4.27
TEA,KGS,KYRGHYZSTAN,32838,0.18
TEA,KGS,LAO PD RP,47,0
TEA,KGS,LATVIA,44078,0.19
TEA,KGS,LEBANON,7443,0.06
TEA,KGS,LIBERIA,744,0
TEA,KGS,LIBYA,566142,2.31
TEA,KGS,LITHUANIA,30490,0.18
TEA,KGS,MACAO,32,0
TEA,KGS,MADAGASCAR,376,0
TEA,KGS,MALAWI,630,0
TEA,KGS,MALAYSIA,4213672,6.97
TEA,KGS,MALDIVES,11523,0.07
TEA,KGS,MALI,186077,1.03
TEA,KGS,MALTA,46,0
TEA,KGS,MAURITIUS,18611,0.09
TEA,KGS,MEXICO,20265,0.24
TEA,KGS,MOLDOVA,5104,0.02
TEA,KGS,MONGOLIA,2450,0.02
TEA,KGS,MOROCCO,157670,0.4
TEA,KGS,MOZAMBIQUE,1636,0.01
TEA,KGS,MYANMAR,11,0
TEA,KGS,NEPAL,201443,0.86
TEA,KGS,NETHERLAND,4456156,17.75
TEA,KGS,NETHERLANDANTIL,24385,0.06
TEA,KGS,NEW ZEALAND,281454,1.41
TEA,KGS,NIGER,661921,3.34
TEA,KGS,NIGERIA,418678,1.56
TEA,KGS,NORWAY,35182,0.26
TEA,KGS,OMAN,479708,1.99
TEA,KGS,PAKISTAN IR,16366445,23.65
TEA,KGS,PANAMA REPUBLIC,63,0
TEA,KGS,PAPUA N GNA,820,0
TEA,KGS,PARAGUAY,50,0
TEA,KGS,PERU,41,0
TEA,KGS,PHILIPPINES,221139,1.53
TEA,KGS,POLAND,6299378,15.24
TEA,KGS,PORTUGAL,18464,0.05
TEA,KGS,PUERTO RICO,63763,0.46
TEA,KGS,QATAR,1465314,5.55
TEA,KGS,REUNION,4446,0.03
TEA,KGS,ROMANIA,570,0
TEA,KGS,RUSSIA,50734043,120.83
TEA,KGS,RWANDA,20760,0.04
TEA,KGS,SAUDI ARAB,4874720,19.86
TEA,KGS,SENEGAL,233989,1.05
TEA,KGS,SERBIA,103447,1.13
TEA,KGS,SEYCHELLES,8303,0.04
TEA,KGS,SIERRA LEONE,176833,0.58
TEA,KGS,SINGAPORE,592315,3.08
TEA,KGS,SLOVAK REP,54,0
TEA,KGS,SLOVENIA,1550,0.03
TEA,KGS,SOMALIA,324,0
TEA,KGS,SOUTH AFRICA,123770,0.67
TEA,KGS,SOUTH SUDAN,5508,0.02
TEA,KGS,SPAIN,1014202,1.52
TEA,KGS,SRI LANKA DSR,4616392,9.48
TEA,KGS,ST KITT N A,1095,0.01
TEA,KGS,SUDAN,300,0
TEA,KGS,SURINAME,76481,0.33
TEA,KGS,SWAZILAND,606,0.01
TEA,KGS,SWEDEN,229481,1.33
TEA,KGS,SWITZERLAND,41360,0.46
TEA,KGS,SYRIA,324315,1.01
TEA,KGS,TAIWAN,2904965,5.96
TEA,KGS,TAJIKISTAN,480631,1.22
TEA,KGS,TANZANIA REP,4993,0.02
TEA,KGS,THAILAND,131452,1.28
TEA,KGS,TOGO,23055,0.11
TEA,KGS,TRINIDAD,13132,0.08
TEA,KGS,TUNISIA,4063042,6.53
TEA,KGS,TURKEY,1797601,4.17
TEA,KGS,TURKMENISTAN,182591,0.48
TEA,KGS,U ARAB EMTS,21667263,66.28
TEA,KGS,U K,17720414,55.81
TEA,KGS,U S A,15429435,64.34
TEA,KGS,UGANDA,1045,0.01
TEA,KGS,UKRAINE,3908199,9.02
TEA,KGS,UZBEKISTAN,320828,0.68
TEA,KGS,VENEZUELA,48,0
TEA,KGS,VIETNAM SOC REP,201341,0.84
TEA,KGS,YEMEN REPUBLC,27500,0.04
TEA,KGS,ZAMBIA,14292,0.07
COFFEE,KGS,ALBANIA,687600,1.49
COFFEE,KGS,ALGERIA,2497380,4.9
COFFEE,KGS,ARGENTINA,1560000,3.29
COFFEE,KGS,ARMENIA,44200,0.15
COFFEE,KGS,AUSTRALIA,7769761,20.1
COFFEE,KGS,AUSTRIA,14420,0.34
COFFEE,KGS,AZERBAIJAN,6900,0.07
COFFEE,KGS,BAHARAIN IS,89346,0.31
COFFEE,KGS,BANGLADESH PR,466973,3.77
COFFEE,KGS,BELARUS,474089,2.04
COFFEE,KGS,BELGIUM,18040576,55.93
COFFEE,KGS,BENIN,452876,3.77
COFFEE,KGS,BHUTAN,43251,0.33
COFFEE,KGS,BOTSWANA,25,0
COFFEE,KGS,BRUNEI,75,0
COFFEE,KGS,BULGARIA,134950,0.51
COFFEE,KGS,BURKINA FASO,82474,0.65
COFFEE,KGS,CAMEROON,131428,1.07
COFFEE,KGS,CANADA,1130335,2.78
COFFEE,KGS,CAPE VERDE IS,57000,0.14
COFFEE,KGS,CHILE,25,0
COFFEE,KGS,CHINA P RP,416699,1.95
COFFEE,KGS,CONGO D. REP.,25963,0.18
COFFEE,KGS,CONGO P REP,92055,0.87
COFFEE,KGS,COTE D' IVOIRE,67702,0.55
COFFEE,KGS,CROATIA,2269118,4.68
COFFEE,KGS,CYPRUS,19200,0.04
COFFEE,KGS,CZECH REPUBLIC,6373,0.05
COFFEE,KGS,DENMARK,1483239,2.75
COFFEE,KGS,EGYPT A RP,2737202,6.07
COFFEE,KGS,ESTONIA,349355,1.13
COFFEE,KGS,ETHIOPIA,778,0.01
COFFEE,KGS,FIJI IS,1260,0.02
COFFEE,KGS,FINLAND,1287759,7.07
COFFEE,KGS,FR POLYNESIA,26146,0.24
COFFEE,KGS,FRANCE,2638063,9.76
COFFEE,KGS,GABON,50828,0.37
COFFEE,KGS,GAMBIA,127182,0.98
COFFEE,KGS,GEORGIA,214174,0.95
COFFEE,KGS,GERMANY,37827500,93.83
COFFEE,KGS,GHANA,462779,3.87
COFFEE,KGS,GREECE,5587102,12.09
COFFEE,KGS,GUINEA,116834,0.91
COFFEE,KGS,GUINEA BISSAU,4044,0.03
COFFEE,KGS,HONG KONG,9459,0.04
COFFEE,KGS,HUNGARY,127713,0.7
COFFEE,KGS,INDONESIA,4499339,23.66
COFFEE,KGS,IRAN,1626635,4.32
COFFEE,KGS,IRAQ,208960,1.44
COFFEE,KGS,IRELAND,131,0
COFFEE,KGS,ISRAEL,4956422,12.79
COFFEE,KGS,ITALY,78164012,172.6
COFFEE,KGS,JAPAN,427958,2.26
COFFEE,KGS,JORDAN,10659632,29.63
COFFEE,KGS,KAZAKHSTAN,53361,0.38
COFFEE,KGS,KENYA,102148,0.68
COFFEE,KGS,KOREA RP,4469301,11.06
COFFEE,KGS,KUWAIT,6453272,20.22
COFFEE,KGS,KYRGHYZSTAN,20,0
COFFEE,KGS,LATVIA,373525,2.16
COFFEE,KGS,LEBANON,521200,1.22
COFFEE,KGS,LIBERIA,140,0
COFFEE,KGS,LIBYA,10464249,23.53
COFFEE,KGS,LITHUANIA,193182,1.33
COFFEE,KGS,MADAGASCAR,70,0
COFFEE,KGS,MALAYSIA,2828893,15.22
COFFEE,KGS,MALDIVES,4417,0.03
COFFEE,KGS,MALI,365936,2.74
COFFEE,KGS,MAURITANIA,292329,2.4
COFFEE,KGS,MAURITIUS,106,0
COFFEE,KGS,MEXICO,4453800,9.09
COFFEE,KGS,MOLDOVA,9208,0.1
COFFEE,KGS,MONTENEGRO,1461190,3.08
COFFEE,KGS,MOROCCO,2181658,4.65
COFFEE,KGS,MYANMAR,198500,1.05
COFFEE,KGS,NEPAL,309080,3.24
COFFEE,KGS,NETHERLAND,2613327,7.98
COFFEE,KGS,NETHERLANDANTIL,25,0
COFFEE,KGS,NEW CALEDONIA,57600,0.15
COFFEE,KGS,NEW ZEALAND,422164,1.2
COFFEE,KGS,NIGER,430429,3.87
COFFEE,KGS,NIGERIA,437476,2.98
COFFEE,KGS,NORWAY,144836,0.65
COFFEE,KGS,OMAN,1259339,3.09
COFFEE,KGS,PAKISTAN IR,8877,0.05
COFFEE,KGS,PANAMA REPUBLIC,2,0
COFFEE,KGS,PAPUA N GNA,1973,0.01
COFFEE,KGS,PERU,13020,0.03
COFFEE,KGS,PHILIPPINES,37850,0.27
COFFEE,KGS,POLAND,7192157,34.13
COFFEE,KGS,PORTUGAL,3754780,7.8
COFFEE,KGS,QATAR,404503,1.31
COFFEE,KGS,ROMANIA,929000,2.78
COFFEE,KGS,RUSSIA,13392085,68.62
COFFEE,KGS,SAUDI ARAB,4679141,14.45
COFFEE,KGS,SENEGAL,772686,5.78
COFFEE,KGS,SERBIA,4000,0.08
COFFEE,KGS,SEYCHELLES,370,0
COFFEE,KGS,SIERRA LEONE,17200,0.14
COFFEE,KGS,SINGAPORE,723407,4.56
COFFEE,KGS,SLOVAK REP,17505,0.09
COFFEE,KGS,SLOVENIA,8999606,18.31
COFFEE,KGS,SOUTH AFRICA,641136,1.42
COFFEE,KGS,SPAIN,9507676,20.84
COFFEE,KGS,SRI LANKA DSR,100336,0.36
COFFEE,KGS,SUDAN,15354,0.14
COFFEE,KGS,SWEDEN,434700,1.24
COFFEE,KGS,SWITZERLAND,1336743,4.4
COFFEE,KGS,SYRIA,2753645,7.26
COFFEE,KGS,TAIWAN,1756583,6.48
COFFEE,KGS,TAJIKISTAN,4620,0.05
COFFEE,KGS,TANZANIA REP,112,0
COFFEE,KGS,THAILAND,3499,0.03
COFFEE,KGS,TOGO,512762,4.3
COFFEE,KGS,TRINIDAD,108,0
COFFEE,KGS,TUNISIA,5611223,11.87
COFFEE,KGS,TURKEY,7092613,41.8
COFFEE,KGS,TURKMENISTAN,90613,0.81
COFFEE,KGS,U ARAB EMTS,2847130,9.16
COFFEE,KGS,U K,2502510,8.96
COFFEE,KGS,U S A,5801454,48.88
COFFEE,KGS,UGANDA,220,0
COFFEE,KGS,UKRAINE,4259034,15.61
COFFEE,KGS,UZBEKISTAN,195409,1.03
COFFEE,KGS,VIETNAM SOC REP,1136664,5.9
COFFEE,KGS,ZAMBIA,586,0
RICE -BASMOTI,TON,AFGHANISTAN,1,0
RICE -BASMOTI,TON,ALGERIA,6320,6.86
RICE -BASMOTI,TON,ANGOLA,1030,1.17
RICE -BASMOTI,TON,ARGENTINA,75,0.12
RICE -BASMOTI,TON,ARMENIA,93,0.1
RICE -BASMOTI,TON,AUSTRALIA,32383,39.8
RICE -BASMOTI,TON,AUSTRIA,749,0.91
RICE -BASMOTI,TON,AZERBAIJAN,5479,5.2
RICE -BASMOTI,TON,BAHARAIN IS,31404,34.58
RICE -BASMOTI,TON,BANGLADESH PR,4602,3.41
RICE -BASMOTI,TON,BELARUS,4,0.01
RICE -BASMOTI,TON,BELGIUM,40061,40.93
RICE -BASMOTI,TON,BENIN,1880,1.73
RICE -BASMOTI,TON,BHUTAN,90,0.07
RICE -BASMOTI,TON,BOTSWANA,386,0.46
RICE -BASMOTI,TON,BRAZIL,20,0.03
RICE -BASMOTI,TON,BRUNEI,418,0.49
RICE -BASMOTI,TON,BULGARIA,122,0.13
RICE -BASMOTI,TON,BURKINA FASO,821,0.77
RICE -BASMOTI,TON,C AFRI REP,857,0.89
RICE -BASMOTI,TON,CAMBODIA,10,0.01
RICE -BASMOTI,TON,CAMEROON,206,0.22
RICE -BASMOTI,TON,CANADA,41234,47.87
RICE -BASMOTI,TON,CAYMAN IS,17,0.02
RICE -BASMOTI,TON,CHILE,185,0.22
RICE -BASMOTI,TON,CHINA P RP,52,0.05
RICE -BASMOTI,TON,COLOMBIA,60,0.07
RICE -BASMOTI,TON,COMOROS,361,0.39
RICE -BASMOTI,TON,CONGO D. REP.,55,0.05
RICE -BASMOTI,TON,CONGO P REP,204,0.27
RICE -BASMOTI,TON,COSTA RICA,14,0.02
RICE -BASMOTI,TON,COTE D' IVOIRE,1857,1.93
RICE -BASMOTI,TON,CROATIA,133,0.13
RICE -BASMOTI,TON,CYPRUS,756,0.79
RICE -BASMOTI,TON,CZECH REPUBLIC,238,0.22
RICE -BASMOTI,TON,DENMARK,790,0.79
RICE -BASMOTI,TON,DJIBOUTI,2485,2.41
RICE -BASMOTI,TON,DOMINIC REP,0,0
RICE -BASMOTI,TON,EGYPT A RP,13845,13.22
RICE -BASMOTI,TON,EQUTL GUINEA,86,0.11
RICE -BASMOTI,TON,ESTONIA,41,0.04
RICE -BASMOTI,TON,ETHIOPIA,5220,4.72
RICE -BASMOTI,TON,FIJI IS,370,0.41
RICE -BASMOTI,TON,FINLAND,353,0.39
RICE -BASMOTI,TON,FRANCE,20940,19.33
RICE -BASMOTI,TON,GABON,117,0.11
RICE -BASMOTI,TON,GAMBIA,84,0.1
RICE -BASMOTI,TON,GEORGIA,17874,16.57
RICE -BASMOTI,TON,GERMANY,11641,13.96
RICE -BASMOTI,TON,GHANA,623,0.53
RICE -BASMOTI,TON,GREECE,3515,3.42
RICE -BASMOTI,TON,GUADELOUPE,1362,1.16
RICE -BASMOTI,TON,GUINEA,97,0.1
RICE -BASMOTI,TON,GUINEA BISSAU,0,0
RICE -BASMOTI,TON,HAITI,251,0.21
RICE -BASMOTI,TON,HONG KONG,1057,1.27
RICE -BASMOTI,TON,HUNGARY,256,0.27
RICE -BASMOTI,TON,INDONESIA,143,0.14
RICE -BASMOTI,TON,IRAN,877420,904.73
RICE -BASMOTI,TON,IRAQ,429965,435.52
RICE -BASMOTI,TON,IRELAND,797,0.89
RICE -BASMOTI,TON,ISRAEL,35628,38.45
RICE -BASMOTI,TON,ITALY,45322,42.55
RICE -BASMOTI,TON,JAMAICA,369,0.57
RICE -BASMOTI,TON,JAPAN,390,0.52
RICE -BASMOTI,TON,JORDAN,52060,52.73
RICE -BASMOTI,TON,KAZAKHSTAN,96,0.11
RICE -BASMOTI,TON,KENYA,5923,5.72
RICE -BASMOTI,TON,KOREA RP,245,0.27
RICE -BASMOTI,TON,KUWAIT,166873,177.91
RICE -BASMOTI,TON,KYRGHYZSTAN,434,0.47
RICE -BASMOTI,TON,LATVIA,70,0.08
RICE -BASMOTI,TON,LEBANON,12767,13.45
RICE -BASMOTI,TON,LIBERIA,39,0.05
RICE -BASMOTI,TON,LIBYA,296,0.34
RICE -BASMOTI,TON,LITHUANIA,117,0.13
RICE -BASMOTI,TON,MACAO,1,0
RICE -BASMOTI,TON,MADAGASCAR,142,0.14
RICE -BASMOTI,TON,MALAWI,7,0.01
RICE -BASMOTI,TON,MALAYSIA,32316,32.97
RICE -BASMOTI,TON,MALDIVES,1738,2
RICE -BASMOTI,TON,MALI,1349,1.38
RICE -BASMOTI,TON,MALTA,186,0.21
RICE -BASMOTI,TON,MARTINIQUE,99,0.12
RICE -BASMOTI,TON,MAURITANIA,3668,3.41
RICE -BASMOTI,TON,MAURITIUS,33075,36.48
RICE -BASMOTI,TON,MEXICO,381,0.39
RICE -BASMOTI,TON,MONGOLIA,6,0.01
RICE -BASMOTI,TON,MONTENEGRO,47,0.04
RICE -BASMOTI,TON,MOROCCO,410,0.5
RICE -BASMOTI,TON,MOZAMBIQUE,1169,1.34
RICE -BASMOTI,TON,NAMIBIA,22,0.03
RICE -BASMOTI,TON,NEPAL,2881,2.62
RICE -BASMOTI,TON,NETHERLAND,69884,63.26
RICE -BASMOTI,TON,NETHERLANDANTIL,58,0.07
RICE -BASMOTI,TON,NEW ZEALAND,4806,5.27
RICE -BASMOTI,TON,NIGER,276,0.3
RICE -BASMOTI,TON,NIGERIA,2067,2.49
RICE -BASMOTI,TON,NORWAY,1283,1.7
RICE -BASMOTI,TON,OMAN,78085,89.64
RICE -BASMOTI,TON,PAKISTAN IR,288,0.32
RICE -BASMOTI,TON,PANAMA REPUBLIC,0,0
RICE -BASMOTI,TON,PAPUA N GNA,4,0.01
RICE -BASMOTI,TON,PHILIPPINES,198,0.27
RICE -BASMOTI,TON,POLAND,3601,2.88
RICE -BASMOTI,TON,PORTUGAL,5820,5.24
RICE -BASMOTI,TON,QATAR,81101,82.08
RICE -BASMOTI,TON,REUNION,11005,10.59
RICE -BASMOTI,TON,ROMANIA,132,0.13
RICE -BASMOTI,TON,RUSSIA,2696,2.85
RICE -BASMOTI,TON,RWANDA,155,0.15
RICE -BASMOTI,TON,SAUDI ARAB,792480,829.61
RICE -BASMOTI,TON,SENEGAL,96,0.12
RICE -BASMOTI,TON,SEYCHELLES,4789,4.18
RICE -BASMOTI,TON,SIERRA LEONE,3,0
RICE -BASMOTI,TON,SINGAPORE,12347,15.04
RICE -BASMOTI,TON,SLOVENIA,292,0.47
RICE -BASMOTI,TON,SOMALIA,7304,6.81
RICE -BASMOTI,TON,SOUTH AFRICA,14541,16.38
RICE -BASMOTI,TON,SPAIN,3104,3.13
RICE -BASMOTI,TON,SRI LANKA DSR,953,0.98
RICE -BASMOTI,TON,SUDAN,3892,3.99
RICE -BASMOTI,TON,SURINAME,5,0.01
RICE -BASMOTI,TON,SWEDEN,7776,8.23
RICE -BASMOTI,TON,SWITZERLAND,3138,4.57
RICE -BASMOTI,TON,SYRIA,14530,14.29
RICE -BASMOTI,TON,TAIWAN,82,0.11
RICE -BASMOTI,TON,TANZANIA REP,6193,6.1
RICE -BASMOTI,TON,THAILAND,970,1.11
RICE -BASMOTI,TON,TOGO,222,0.23
RICE -BASMOTI,TON,TRINIDAD,180,0.23
RICE -BASMOTI,TON,TUNISIA,590,0.57
RICE -BASMOTI,TON,TURKEY,55639,51.64
RICE -BASMOTI,TON,TURKMENISTAN,658,0.55
RICE -BASMOTI,TON,U ARAB EMTS,429324,437.66
RICE -BASMOTI,TON,U K,180509,159.17
RICE -BASMOTI,TON,U S A,126792,149.01
RICE -BASMOTI,TON,UGANDA,236,0.25
RICE -BASMOTI,TON,UKRAINE,1264,1.3
RICE -BASMOTI,TON,UNSPECIFIED,26,0.03
RICE -BASMOTI,TON,URUGUAY,2,0
RICE -BASMOTI,TON,VIETNAM SOC REP,32,0.04
RICE -BASMOTI,TON,YEMEN REPUBLC,167687,161.04
RICE -BASMOTI,TON,ZAMBIA,53,0.05
RICE -BASMOTI,TON,ZIMBABWE,44,0.05
RICE(OTHER THAN BASMOTI),TON,AFGHANISTAN,301,0.28
RICE(OTHER THAN BASMOTI),TON,ALBANIA,80,0.03
RICE(OTHER THAN BASMOTI),TON,ALGERIA,28377,11.64
RICE(OTHER THAN BASMOTI),TON,ANGOLA,17092,6.42
RICE(OTHER THAN BASMOTI),TON,AUSTRALIA,6821,5.49
RICE(OTHER THAN BASMOTI),TON,AUSTRIA,94,0.08
RICE(OTHER THAN BASMOTI),TON,AZERBAIJAN,90,0.05
RICE(OTHER THAN BASMOTI),TON,BAHARAIN IS,19742,11.27
RICE(OTHER THAN BASMOTI),TON,BANGLADESH PR,2037980,835.39
RICE(OTHER THAN BASMOTI),TON,BELARUS,325,0.13
RICE(OTHER THAN BASMOTI),TON,BELGIUM,3164,1.82
RICE(OTHER THAN BASMOTI),TON,BENIN,778779,314.19
RICE(OTHER THAN BASMOTI),TON,BHUTAN,4415,1.75
RICE(OTHER THAN BASMOTI),TON,BOSNIA-HRZGOVIN,50,0.02
RICE(OTHER THAN BASMOTI),TON,BOTSWANA,28,0.03
RICE(OTHER THAN BASMOTI),TON,BRAZIL,100,0.04
RICE(OTHER THAN BASMOTI),TON,BRUNEI,1573,0.92
RICE(OTHER THAN BASMOTI),TON,BULGARIA,489,0.22
RICE(OTHER THAN BASMOTI),TON,BURKINA FASO,20046,7.7
RICE(OTHER THAN BASMOTI),TON,BURUNDI,2997,1.19
RICE(OTHER THAN BASMOTI),TON,CAMBODIA,8,0
RICE(OTHER THAN BASMOTI),TON,CAMEROON,47139,19.02
RICE(OTHER THAN BASMOTI),TON,CANADA,4499,3.24
RICE(OTHER THAN BASMOTI),TON,CAYMAN IS,6,0.01
RICE(OTHER THAN BASMOTI),TON,CHILE,37,0.02
RICE(OTHER THAN BASMOTI),TON,CHINA P RP,94,0.05
RICE(OTHER THAN BASMOTI),TON,CONGO D. REP.,135,0.06
RICE(OTHER THAN BASMOTI),TON,CONGO P REP,2320,0.99
RICE(OTHER THAN BASMOTI),TON,COTE D' IVOIRE,398490,148.95
RICE(OTHER THAN BASMOTI),TON,CROATIA,120,0.05
RICE(OTHER THAN BASMOTI),TON,CYPRUS,10,0.01
RICE(OTHER THAN BASMOTI),TON,DENMARK,156,0.11
RICE(OTHER THAN BASMOTI),TON,DJIBOUTI,220017,80.19
RICE(OTHER THAN BASMOTI),TON,EGYPT A RP,6354,4.06
RICE(OTHER THAN BASMOTI),TON,EQUTL GUINEA,1234,0.55
RICE(OTHER THAN BASMOTI),TON,ERITREA,494,0.22
RICE(OTHER THAN BASMOTI),TON,ETHIOPIA,58739,21.52
RICE(OTHER THAN BASMOTI),TON,FIJI IS,14,0.01
RICE(OTHER THAN BASMOTI),TON,FRANCE,1477,1.07
RICE(OTHER THAN BASMOTI),TON,GABON,620,0.31
RICE(OTHER THAN BASMOTI),TON,GAMBIA,26529,9.05
RICE(OTHER THAN BASMOTI),TON,GEORGIA,1124,0.54
RICE(OTHER THAN BASMOTI),TON,GERMANY,1218,0.9
RICE(OTHER THAN BASMOTI),TON,GHANA,77438,30.37
RICE(OTHER THAN BASMOTI),TON,GREECE,269,0.11
RICE(OTHER THAN BASMOTI),TON,GUAM,78,0.03
RICE(OTHER THAN BASMOTI),TON,GUINEA,461978,173.81
RICE(OTHER THAN BASMOTI),TON,GUINEA BISSAU,7936,3.13
RICE(OTHER THAN BASMOTI),TON,HAITI,450,0.25
RICE(OTHER THAN BASMOTI),TON,HONG KONG,286,0.21
RICE(OTHER THAN BASMOTI),TON,INDONESIA,39033,14.27
RICE(OTHER THAN BASMOTI),TON,IRAN,68476,44.95
RICE(OTHER THAN BASMOTI),TON,IRAQ,77328,50.2
RICE(OTHER THAN BASMOTI),TON,IRELAND,400,0.32
RICE(OTHER THAN BASMOTI),TON,ISRAEL,3050,1.82
RICE(OTHER THAN BASMOTI),TON,ITALY,2537,1.96
RICE(OTHER THAN BASMOTI),TON,JAMAICA,10,0.01
RICE(OTHER THAN BASMOTI),TON,JAPAN,94,0.09
RICE(OTHER THAN BASMOTI),TON,JORDAN,11157,4.85
RICE(OTHER THAN BASMOTI),TON,KENYA,10694,5.28
RICE(OTHER THAN BASMOTI),TON,KOREA RP,1,0
RICE(OTHER THAN BASMOTI),TON,KUWAIT,36929,22.29
RICE(OTHER THAN BASMOTI),TON,KYRGHYZSTAN,12,0.01
RICE(OTHER THAN BASMOTI),TON,LATVIA,2,0
RICE(OTHER THAN BASMOTI),TON,LEBANON,10439,4.44
RICE(OTHER THAN BASMOTI),TON,LESOTHO,500,0.26
RICE(OTHER THAN BASMOTI),TON,LIBERIA,264154,100.2
RICE(OTHER THAN BASMOTI),TON,LIBYA,53736,23.29
RICE(OTHER THAN BASMOTI),TON,LITHUANIA,590,0.25
RICE(OTHER THAN BASMOTI),TON,MADAGASCAR,184280,65.16
RICE(OTHER THAN BASMOTI),TON,MALAWI,123,0.07
RICE(OTHER THAN BASMOTI),TON,MALAYSIA,9149,6.09
RICE(OTHER THAN BASMOTI),TON,MALDIVES,21624,9.05
RICE(OTHER THAN BASMOTI),TON,MALI,2821,1.26
RICE(OTHER THAN BASMOTI),TON,MAURITANIA,592,0.33
RICE(OTHER THAN BASMOTI),TON,MAURITIUS,8441,3.7
RICE(OTHER THAN BASMOTI),TON,MEXICO,47,0.02
RICE(OTHER THAN BASMOTI),TON,MOLDOVA,201,0.08
RICE(OTHER THAN BASMOTI),TON,MONTENEGRO,100,0.04
RICE(OTHER THAN BASMOTI),TON,MOROCCO,4554,1.89
RICE(OTHER THAN BASMOTI),TON,MOZAMBIQUE,2068,0.8
RICE(OTHER THAN BASMOTI),TON,NAMIBIA,12929,5.34
RICE(OTHER THAN BASMOTI),TON,NEPAL,624860,240.4
RICE(OTHER THAN BASMOTI),TON,NETHERLAND,11460,8.95
RICE(OTHER THAN BASMOTI),TON,NETHERLANDANTIL,1,0
RICE(OTHER THAN BASMOTI),TON,NEW ZEALAND,1249,1.02
RICE(OTHER THAN BASMOTI),TON,NIGER,101437,39.94
RICE(OTHER THAN BASMOTI),TON,NIGERIA,1376,0.59
RICE(OTHER THAN BASMOTI),TON,NORWAY,104,0.07
RICE(OTHER THAN BASMOTI),TON,OMAN,64069,34.88
RICE(OTHER THAN BASMOTI),TON,PAKISTAN IR,0,0
RICE(OTHER THAN BASMOTI),TON,PAPUA N GNA,0,0
RICE(OTHER THAN BASMOTI),TON,PARAGUAY,4,0.01
RICE(OTHER THAN BASMOTI),TON,PHILIPPINES,6674,15.62
RICE(OTHER THAN BASMOTI),TON,POLAND,4,0
RICE(OTHER THAN BASMOTI),TON,PORTUGAL,25,0.02
RICE(OTHER THAN BASMOTI),TON,QATAR,97444,54.05
